cuidType,cuid,transactionId,transactionSource,transactionDatetime,value,currency,productId,quantity,itemPrice
id,29,TR-ID-900799,Offline,2025-11-03T22:54:49Z,1425.0,USD,0400020032360,1,1050.0
id,11,TR-ID-900800,Offline,2025-10-23T11:58:10Z,180.0,USD,16792775,1,180.0
id,23,TR-ID-900801,Offline,2026-04-06T11:38:06Z,220.0,USD,26677420,1,220.0
id,19,TR-ID-900802,Offline,2026-06-16T10:17:29Z,300.0,USD,16013600,1,202.0
id,19,TR-ID-900802,Offline,2026-06-16T10:17:29Z,300.0,USD,24526057,1,98.0
id,8,TR-ID-900803,Offline,2026-03-03T16:48:41Z,50.0,USD,21526767,1,50.0
id,5,TR-ID-900804,Offline,2025-12-29T17:46:19Z,69.5,USD,0400099464717,1,69.5
id,10,TR-ID-900805,Offline,2025-11-18T07:41:24Z,495.0,USD,0400022948983,1,495.0
id,28,TR-ID-900806,Offline,2026-06-21T17:22:57Z,216.0,USD,20155092,1,216.0
id,15,TR-ID-900807,Offline,2026-06-03T03:50:02Z,535.0,USD,0400011347207,1,535.0
id,8,TR-ID-900808,Offline,2026-01-14T01:33:36Z,210.0,USD,0400001589375,1,210.0
id,3,TR-ID-900809,Offline,2025-10-19T02:47:41Z,10890.0,USD,0400019432579,1,275.0
id,3,TR-ID-900809,Offline,2025-10-19T02:47:41Z,10890.0,USD,0400020961047,1,9995.0
id,3,TR-ID-900809,Offline,2025-10-19T02:47:41Z,10890.0,USD,0400026229373,1,620.0
id,8,TR-ID-900810,Offline,2026-05-15T12:06:33Z,57.0,USD,25616725,1,57.0
id,19,TR-ID-900811,Offline,2025-09-19T20:37:51Z,2832.0,USD,14737681,1,1300.0
id,19,TR-ID-900811,Offline,2025-09-19T20:37:51Z,2832.0,USD,98952899,1,34.0
id,19,TR-ID-900811,Offline,2025-09-19T20:37:51Z,2832.0,USD,0400021972711,1,1498.0
id,8,TR-ID-900812,Offline,2026-01-23T03:35:51Z,468.5,USD,24660389,1,370.0
id,8,TR-ID-900812,Offline,2026-01-23T03:35:51Z,468.5,USD,20732383,1,98.5
id,16,TR-ID-900813,Offline,2025-12-18T03:42:03Z,2090.0,USD,22768424,1,90.0
id,16,TR-ID-900813,Offline,2025-12-18T03:42:03Z,2090.0,USD,0400026438483,1,2000.0
id,9,TR-ID-900814,Offline,2026-04-24T09:36:58Z,659.39,USD,20439504,1,56.39
id,9,TR-ID-900814,Offline,2026-04-24T09:36:58Z,659.39,USD,0400026601046,1,378.0
id,9,TR-ID-900814,Offline,2026-04-24T09:36:58Z,659.39,USD,0400024242143,1,225.0
id,15,TR-ID-900815,Offline,2025-12-05T16:27:52Z,23.0,USD,20307379,1,23.0
id,8,TR-ID-900816,Offline,2025-08-25T05:16:29Z,5696.0,USD,17918969,1,96.0
id,8,TR-ID-900816,Offline,2025-08-25T05:16:29Z,5696.0,USD,0400024699079,1,5600.0
id,21,TR-ID-900817,Offline,2025-10-02T12:47:44Z,1066.6,USD,19777338,1,217.0
id,21,TR-ID-900817,Offline,2025-10-02T12:47:44Z,1066.6,USD,0400022022470,1,690.0
id,21,TR-ID-900817,Offline,2025-10-02T12:47:44Z,1066.6,USD,20556330,1,159.6
id,8,TR-ID-900818,Offline,2025-12-06T10:14:58Z,942.0,USD,20530223,1,52.0
id,8,TR-ID-900818,Offline,2025-12-06T10:14:58Z,942.0,USD,0400024352482,1,890.0
id,5,TR-ID-900819,Offline,2025-11-18T04:03:39Z,2715.0,USD,0400001104686,1,990.0
id,5,TR-ID-900819,Offline,2025-11-18T04:03:39Z,2715.0,USD,0400026296758,1,1725.0
id,2,TR-ID-900820,Offline,2026-01-22T15:56:36Z,110.0,USD,0400026363246,1,110.0
id,28,TR-ID-900821,Offline,2025-09-09T00:28:59Z,1605.0,USD,0400021614818,1,1200.0
id,28,TR-ID-900821,Offline,2025-09-09T00:28:59Z,1605.0,USD,91991854,1,405.0
id,20,TR-ID-900822,Offline,2025-12-07T12:35:42Z,548.5,USD,0400026363113,1,98.5
id,20,TR-ID-900822,Offline,2025-12-07T12:35:42Z,548.5,USD,0400024353030,1,450.0
id,5,TR-ID-900823,Offline,2025-10-23T04:00:29Z,65.0,USD,25727142,1,65.0
id,15,TR-ID-900824,Offline,2026-04-21T16:02:32Z,1136.0,USD,18345113,1,71.0
id,15,TR-ID-900824,Offline,2026-04-21T16:02:32Z,1136.0,USD,12360198,1,275.0
id,15,TR-ID-900824,Offline,2026-04-21T16:02:32Z,1136.0,USD,0400022839011,1,790.0
id,26,TR-ID-900825,Offline,2026-05-28T20:47:11Z,2355.0,USD,25968247,1,215.0
id,26,TR-ID-900825,Offline,2026-05-28T20:47:11Z,2355.0,USD,0400016468533,1,1690.0
id,26,TR-ID-900825,Offline,2026-05-28T20:47:11Z,2355.0,USD,0400013581431,1,450.0
id,2,TR-ID-900826,Offline,2026-05-29T03:21:42Z,1623.0,USD,0400025703153,1,998.0
id,2,TR-ID-900826,Offline,2026-05-29T03:21:42Z,1623.0,USD,0400022723687,1,625.0
id,28,TR-ID-900827,Offline,2026-03-09T07:08:36Z,794.25,USD,0400026188643,1,341.25
id,28,TR-ID-900827,Offline,2026-03-09T07:08:36Z,794.25,USD,17919031,1,258.0
id,28,TR-ID-900827,Offline,2026-03-09T07:08:36Z,794.25,USD,0400020670811,1,195.0
id,7,TR-ID-900828,Offline,2026-01-27T07:24:33Z,125.0,USD,16712731,1,125.0
id,14,TR-ID-900829,Offline,2025-09-21T13:12:17Z,695.0,USD,26603261,1,310.0
id,14,TR-ID-900829,Offline,2025-09-21T13:12:17Z,695.0,USD,22139662,1,385.0
id,18,TR-ID-900830,Offline,2025-07-20T11:38:56Z,2580.0,USD,20935265,1,265.0
id,18,TR-ID-900830,Offline,2025-07-20T11:38:56Z,2580.0,USD,0400025752662,1,115.0
id,18,TR-ID-900830,Offline,2025-07-20T11:38:56Z,2580.0,USD,0400026616064,1,2200.0
id,7,TR-ID-900831,Offline,2025-10-24T02:31:14Z,452.0,USD,26423835,1,340.0
id,7,TR-ID-900831,Offline,2025-10-24T02:31:14Z,452.0,USD,0400021928584,1,112.0
id,30,TR-ID-900832,Offline,2025-09-29T19:09:30Z,310.0,USD,0400025550374,1,150.0
id,30,TR-ID-900832,Offline,2025-09-29T19:09:30Z,310.0,USD,0400016295797,1,160.0
id,2,TR-ID-900833,Offline,2026-03-11T14:03:47Z,175.0,USD,19456160,1,175.0
id,6,TR-ID-900834,Offline,2026-07-14T15:07:08Z,6400.0,USD,19112794,1,6400.0
id,30,TR-ID-900835,Offline,2026-01-29T22:05:07Z,246.75,USD,0400026470913,1,246.75
id,4,TR-ID-900836,Offline,2026-03-09T08:14:23Z,1250.0,USD,0400013927587,1,1250.0
id,11,TR-ID-900837,Offline,2026-01-31T18:41:28Z,646.39,USD,22782226,1,250.0
id,11,TR-ID-900837,Offline,2026-01-31T18:41:28Z,646.39,USD,0400026470688,1,268.0
id,11,TR-ID-900837,Offline,2026-01-31T18:41:28Z,646.39,USD,17438890,1,128.39
id,20,TR-ID-900838,Offline,2026-01-10T12:58:05Z,3060.0,USD,0400026729647,1,265.0
id,20,TR-ID-900838,Offline,2026-01-10T12:58:05Z,3060.0,USD,26479731,1,2700.0
id,20,TR-ID-900838,Offline,2026-01-10T12:58:05Z,3060.0,USD,0400026413311,1,95.0
id,28,TR-ID-900839,Offline,2025-08-15T08:05:45Z,723.0,USD,0400026331356,1,375.0
id,28,TR-ID-900839,Offline,2025-08-15T08:05:45Z,723.0,USD,0400001348979,1,348.0
id,28,TR-ID-900840,Offline,2026-03-03T09:21:52Z,3618.0,USD,0400001756814,1,78.0
id,28,TR-ID-900840,Offline,2026-03-03T09:21:52Z,3618.0,USD,26721519,1,3400.0
id,28,TR-ID-900840,Offline,2026-03-03T09:21:52Z,3618.0,USD,0400013314929,1,140.0
id,29,TR-ID-900841,Offline,2026-05-31T08:14:07Z,2995.0,USD,19881259,1,145.0
id,29,TR-ID-900841,Offline,2026-05-31T08:14:07Z,2995.0,USD,0400024784849,1,2850.0
id,7,TR-ID-900842,Offline,2025-08-14T15:52:09Z,4545.0,USD,0400024665955,1,1900.0
id,7,TR-ID-900842,Offline,2025-08-14T15:52:09Z,4545.0,USD,0400022101767,1,795.0
id,7,TR-ID-900842,Offline,2025-08-14T15:52:09Z,4545.0,USD,0400022948284,1,1850.0
id,4,TR-ID-900843,Offline,2026-06-18T19:20:05Z,3444.0,USD,26481408,1,1674.0
id,4,TR-ID-900843,Offline,2026-06-18T19:20:05Z,3444.0,USD,0400026438125,1,1770.0
id,27,TR-ID-900844,Offline,2025-10-29T10:47:27Z,2491.25,USD,0400026086691,1,1990.0
id,27,TR-ID-900844,Offline,2025-10-29T10:47:27Z,2491.25,USD,0400026020392,1,206.25
id,27,TR-ID-900844,Offline,2025-10-29T10:47:27Z,2491.25,USD,0400019765355,1,295.0
id,24,TR-ID-900845,Offline,2026-05-05T11:41:15Z,400.0,USD,20795280,1,50.0
id,24,TR-ID-900845,Offline,2026-05-05T11:41:15Z,400.0,USD,12927379,1,350.0
id,27,TR-ID-900846,Offline,2025-11-15T07:23:07Z,360.0,USD,22295092,1,360.0
id,6,TR-ID-900847,Offline,2025-08-12T22:51:39Z,596.0,USD,0400026482664,1,141.0
id,6,TR-ID-900847,Offline,2025-08-12T22:51:39Z,596.0,USD,0400026387334,1,365.0
id,6,TR-ID-900847,Offline,2025-08-12T22:51:39Z,596.0,USD,10781632,1,90.0
id,27,TR-ID-900848,Offline,2026-06-12T23:19:43Z,2625.0,USD,18124933,1,2390.0
id,27,TR-ID-900848,Offline,2026-06-12T23:19:43Z,2625.0,USD,0400026319682,1,235.0
id,15,TR-ID-900849,Offline,2025-09-19T13:52:19Z,295.0,USD,25087006,1,295.0
id,5,TR-ID-900850,Offline,2025-08-30T19:17:17Z,4115.0,USD,26493797,1,2500.0
id,5,TR-ID-900850,Offline,2025-08-30T19:17:17Z,4115.0,USD,0400026339802,1,325.0
id,5,TR-ID-900850,Offline,2025-08-30T19:17:17Z,4115.0,USD,19452285,1,1290.0
id,9,TR-ID-900851,Offline,2026-04-07T19:14:56Z,3425.0,USD,0400025551563,1,2495.0
id,9,TR-ID-900851,Offline,2026-04-07T19:14:56Z,3425.0,USD,0400026302716,1,590.0
id,9,TR-ID-900851,Offline,2026-04-07T19:14:56Z,3425.0,USD,0400014628274,1,340.0
id,8,TR-ID-900852,Offline,2026-03-17T17:04:19Z,140.0,USD,26607329,1,140.0
id,10,TR-ID-900853,Offline,2025-10-01T06:11:50Z,2980.0,USD,22952594,1,200.0
id,10,TR-ID-900853,Offline,2025-10-01T06:11:50Z,2980.0,USD,24350059,1,385.0
id,10,TR-ID-900853,Offline,2025-10-01T06:11:50Z,2980.0,USD,0400026011564,1,2395.0
id,23,TR-ID-900854,Offline,2025-10-25T18:33:51Z,911.0,USD,20181429,1,415.0
id,23,TR-ID-900854,Offline,2025-10-25T18:33:51Z,911.0,USD,0400026576350,1,346.0
id,23,TR-ID-900854,Offline,2025-10-25T18:33:51Z,911.0,USD,12927485,1,150.0
id,11,TR-ID-900855,Offline,2026-03-19T05:01:06Z,415.0,USD,0400026452009,1,170.0
id,11,TR-ID-900855,Offline,2026-03-19T05:01:06Z,415.0,USD,0400026624166,1,96.0
id,11,TR-ID-900855,Offline,2026-03-19T05:01:06Z,415.0,USD,0400026591902,1,149.0
id,2,TR-ID-900856,Offline,2026-06-08T02:52:00Z,690.0,USD,0400026618668,1,690.0
id,15,TR-ID-900857,Offline,2025-12-13T06:05:03Z,4935.0,USD,0400019880171,1,385.0
id,15,TR-ID-900857,Offline,2025-12-13T06:05:03Z,4935.0,USD,0400026965490,1,4550.0
id,27,TR-ID-900858,Offline,2026-01-02T21:54:20Z,3883.0,USD,24961501,1,3595.0
id,27,TR-ID-900858,Offline,2026-01-02T21:54:20Z,3883.0,USD,0400022828231,1,288.0
id,28,TR-ID-900859,Offline,2026-05-04T00:11:59Z,225.0,USD,26425334,1,225.0
id,22,TR-ID-900860,Offline,2026-04-24T07:30:49Z,1900.0,USD,26527887,1,1900.0
id,20,TR-ID-900861,Offline,2025-08-01T22:29:48Z,678.49,USD,19467577,1,148.49
id,20,TR-ID-900861,Offline,2025-08-01T22:29:48Z,678.49,USD,16409495,1,305.0
id,20,TR-ID-900861,Offline,2025-08-01T22:29:48Z,678.49,USD,24510517,1,225.0
id,18,TR-ID-900862,Offline,2025-12-25T15:25:45Z,1590.0,USD,0400026359215,1,1590.0
id,25,TR-ID-900863,Offline,2025-09-29T06:29:16Z,108.0,USD,23894654,1,108.0
id,2,TR-ID-900864,Offline,2025-08-20T11:50:38Z,1080.0,USD,0400026030494,1,480.0
id,2,TR-ID-900864,Offline,2025-08-20T11:50:38Z,1080.0,USD,13176629,1,250.0
id,2,TR-ID-900864,Offline,2025-08-20T11:50:38Z,1080.0,USD,0400026077501,1,350.0
id,7,TR-ID-900865,Offline,2026-03-21T09:44:01Z,160.0,USD,0400026502460,1,160.0
id,3,TR-ID-900866,Offline,2025-11-16T04:16:58Z,2563.75,USD,0400026167645,1,2350.0
id,3,TR-ID-900866,Offline,2025-11-16T04:16:58Z,2563.75,USD,0400021514136,1,213.75
id,16,TR-ID-900867,Offline,2025-07-30T19:05:58Z,170.0,USD,0400022389522,1,170.0
id,23,TR-ID-900868,Offline,2025-11-30T09:41:49Z,360.0,USD,0400019766851,1,360.0
id,11,TR-ID-900869,Offline,2026-07-16T21:31:21Z,2495.0,USD,18396193,1,2495.0
id,27,TR-ID-900870,Offline,2026-03-08T05:57:40Z,9935.0,USD,0400022949399,1,3995.0
id,27,TR-ID-900870,Offline,2026-03-08T05:57:40Z,9935.0,USD,0400026021009,1,1990.0
id,27,TR-ID-900870,Offline,2026-03-08T05:57:40Z,9935.0,USD,26328104,1,3950.0
id,29,TR-ID-900871,Offline,2025-10-21T21:00:22Z,1790.0,USD,0400026545708,1,1790.0
id,21,TR-ID-900872,Offline,2025-12-13T02:48:20Z,158.0,USD,0400001277595,1,158.0
id,30,TR-ID-900873,Offline,2026-01-02T07:14:22Z,2485.0,USD,0400026614683,1,495.0
id,30,TR-ID-900873,Offline,2026-01-02T07:14:22Z,2485.0,USD,0400026198404,1,1990.0
id,12,TR-ID-900874,Offline,2025-12-08T03:51:11Z,1500.0,USD,16480433,1,1405.0
id,12,TR-ID-900874,Offline,2025-12-08T03:51:11Z,1500.0,USD,90688344,1,95.0
id,16,TR-ID-900875,Offline,2025-08-26T12:07:08Z,3620.0,USD,0400026721705,1,990.0
id,16,TR-ID-900875,Offline,2025-08-26T12:07:08Z,3620.0,USD,26631341,1,2350.0
id,16,TR-ID-900875,Offline,2025-08-26T12:07:08Z,3620.0,USD,0400026379029,1,280.0
id,19,TR-ID-900876,Offline,2026-01-24T18:40:01Z,126.0,USD,19281293,1,126.0
id,4,TR-ID-900877,Offline,2026-07-16T00:12:45Z,950.0,USD,0400022610593,1,950.0
id,12,TR-ID-900878,Offline,2025-12-31T11:12:41Z,9090.0,USD,0400026220952,1,2690.0
id,12,TR-ID-900878,Offline,2025-12-31T11:12:41Z,9090.0,USD,0400026567628,1,1750.0
id,12,TR-ID-900878,Offline,2025-12-31T11:12:41Z,9090.0,USD,0400026442215,1,4650.0
id,15,TR-ID-900879,Offline,2025-08-30T13:39:11Z,60.0,USD,25433037,1,60.0
id,23,TR-ID-900880,Offline,2025-10-04T15:14:08Z,785.0,USD,10528643,1,119.0
id,23,TR-ID-900880,Offline,2025-10-04T15:14:08Z,785.0,USD,0400022830692,1,278.0
id,23,TR-ID-900880,Offline,2025-10-04T15:14:08Z,785.0,USD,0400022851343,1,388.0
id,4,TR-ID-900881,Offline,2025-07-25T10:50:53Z,2904.0,USD,0400026016400,1,1125.0
id,4,TR-ID-900881,Offline,2025-07-25T10:50:53Z,2904.0,USD,0400022452493,1,129.0
id,4,TR-ID-900881,Offline,2025-07-25T10:50:53Z,2904.0,USD,0400022738686,1,1650.0
id,12,TR-ID-900882,Offline,2025-10-13T06:55:23Z,650.0,USD,0400025698317,1,650.0
id,3,TR-ID-900883,Offline,2026-01-20T17:02:07Z,1062.5,USD,0400026314479,1,995.0
id,3,TR-ID-900883,Offline,2026-01-20T17:02:07Z,1062.5,USD,24230926,1,67.5
id,11,TR-ID-900884,Offline,2025-12-24T18:01:35Z,1690.0,USD,0400026707164,1,1095.0
id,11,TR-ID-900884,Offline,2025-12-24T18:01:35Z,1690.0,USD,0400023063359,1,595.0
id,16,TR-ID-900885,Offline,2026-01-01T18:15:48Z,531.0,USD,26114039,1,425.0
id,16,TR-ID-900885,Offline,2026-01-01T18:15:48Z,531.0,USD,22336711,1,106.0
id,13,TR-ID-900886,Offline,2025-08-19T03:52:26Z,295.0,USD,91783336,1,295.0
id,30,TR-ID-900887,Offline,2026-06-09T12:06:39Z,2445.0,USD,0400026510172,1,2445.0
id,21,TR-ID-900888,Offline,2026-07-01T10:04:12Z,3900.0,USD,0400026369768,1,3900.0
id,7,TR-ID-900889,Offline,2026-07-03T06:18:11Z,1110.0,USD,0400026398572,1,1110.0
id,3,TR-ID-900890,Offline,2026-05-22T01:43:25Z,1738.8,USD,0400021834789,1,718.8
id,3,TR-ID-900890,Offline,2026-05-22T01:43:25Z,1738.8,USD,0400026552593,1,1020.0
id,15,TR-ID-900891,Offline,2026-06-16T06:56:48Z,778.0,USD,26677426,1,167.0
id,15,TR-ID-900891,Offline,2026-06-16T06:56:48Z,778.0,USD,23232987,1,326.0
id,15,TR-ID-900891,Offline,2026-06-16T06:56:48Z,778.0,USD,0400025197439,1,285.0
id,20,TR-ID-900892,Offline,2025-09-09T09:00:00Z,2198.0,USD,0400026030604,1,278.0
id,20,TR-ID-900892,Offline,2025-09-09T09:00:00Z,2198.0,USD,26353163,1,1920.0
id,30,TR-ID-900893,Offline,2026-01-08T20:26:03Z,20359.0,USD,21774355,1,19950.0
id,30,TR-ID-900893,Offline,2026-01-08T20:26:03Z,20359.0,USD,0400026455713,1,299.0
id,30,TR-ID-900893,Offline,2026-01-08T20:26:03Z,20359.0,USD,24635161,1,110.0
id,15,TR-ID-900894,Offline,2026-06-15T14:45:45Z,1260.0,USD,19640442,1,1260.0
id,23,TR-ID-900895,Offline,2026-03-15T04:25:28Z,209.0,USD,19432731,1,209.0
id,3,TR-ID-900896,Offline,2026-07-06T18:25:53Z,580.0,USD,26837547,1,580.0
id,25,TR-ID-900897,Offline,2025-09-25T09:49:11Z,1450.0,USD,545465,1,1450.0
id,24,TR-ID-900898,Offline,2026-03-31T05:45:20Z,700.0,USD,0400018375836,1,410.0
id,24,TR-ID-900898,Offline,2026-03-31T05:45:20Z,700.0,USD,24533109,1,170.0
id,24,TR-ID-900898,Offline,2026-03-31T05:45:20Z,700.0,USD,0400026679044,1,120.0
id,12,TR-ID-900899,Offline,2025-11-13T17:25:04Z,1170.0,USD,0400001346370,1,1170.0
id,5,TR-ID-900900,Offline,2026-02-02T17:53:07Z,942.0,USD,0400025647024,1,594.0
id,5,TR-ID-900900,Offline,2026-02-02T17:53:07Z,942.0,USD,0400026276236,1,348.0
id,11,TR-ID-900901,Offline,2025-07-17T15:28:07Z,2535.0,USD,99033373,1,145.0
id,11,TR-ID-900901,Offline,2025-07-17T15:28:07Z,2535.0,USD,0400026578802,1,2390.0
id,15,TR-ID-900902,Offline,2025-11-02T10:31:43Z,190.0,USD,26528907,1,190.0
id,11,TR-ID-900903,Offline,2025-10-28T01:48:05Z,190.79,USD,23730023,1,190.79
id,19,TR-ID-900904,Offline,2026-06-24T10:52:19Z,385.0,USD,18480727,1,385.0
id,30,TR-ID-900905,Offline,2025-10-14T08:52:30Z,1458.0,USD,18104197,1,68.0
id,30,TR-ID-900905,Offline,2025-10-14T08:52:30Z,1458.0,USD,0400020884811,1,1390.0
id,10,TR-ID-900906,Offline,2025-08-24T20:15:01Z,5264.6,USD,89021241,1,3750.0
id,10,TR-ID-900906,Offline,2025-08-24T20:15:01Z,5264.6,USD,0400025557487,1,124.6
id,10,TR-ID-900906,Offline,2025-08-24T20:15:01Z,5264.6,USD,0400026081707,1,1390.0
id,24,TR-ID-900907,Offline,2025-12-17T07:50:02Z,227.0,USD,12196694,1,52.0
id,24,TR-ID-900907,Offline,2025-12-17T07:50:02Z,227.0,USD,19881282,1,175.0
id,20,TR-ID-900908,Offline,2025-07-18T06:38:37Z,1300.0,USD,0400026611635,1,1300.0
id,30,TR-ID-900909,Offline,2026-04-27T15:27:31Z,690.0,USD,26755448,1,110.0
id,30,TR-ID-900909,Offline,2026-04-27T15:27:31Z,690.0,USD,0400001343513,1,580.0
id,8,TR-ID-900910,Offline,2025-07-19T07:34:35Z,229.0,USD,17918942,1,229.0
id,12,TR-ID-900911,Offline,2026-01-06T08:12:29Z,5739.0,USD,17302063,1,4500.0
id,12,TR-ID-900911,Offline,2026-01-06T08:12:29Z,5739.0,USD,0400026188451,1,950.0
id,12,TR-ID-900911,Offline,2026-01-06T08:12:29Z,5739.0,USD,0400018924310,1,289.0
id,21,TR-ID-900912,Offline,2025-08-30T05:40:18Z,130.0,USD,10163250,1,130.0
id,1,TR-ID-900913,Offline,2025-09-20T21:44:59Z,2174.0,USD,0400026193190,1,698.0
id,1,TR-ID-900913,Offline,2025-09-20T21:44:59Z,2174.0,USD,0400021558135,1,1350.0
id,1,TR-ID-900913,Offline,2025-09-20T21:44:59Z,2174.0,USD,0400026566911,1,126.0
id,13,TR-ID-900914,Offline,2025-12-07T12:41:18Z,1564.5,USD,24532034,1,1564.5
id,23,TR-ID-900915,Offline,2025-08-24T11:43:26Z,2290.0,USD,26457202,1,900.0
id,23,TR-ID-900915,Offline,2025-08-24T11:43:26Z,2290.0,USD,0400017464987,1,1390.0
id,18,TR-ID-900916,Offline,2026-04-16T02:37:50Z,1830.0,USD,20382941,1,180.0
id,18,TR-ID-900916,Offline,2026-04-16T02:37:50Z,1830.0,USD,0400026293871,1,1650.0
id,29,TR-ID-900917,Offline,2025-10-18T14:09:47Z,348.0,USD,0400026077170,1,348.0
id,17,TR-ID-900918,Offline,2025-09-06T06:58:17Z,1495.0,USD,0400026768738,1,1350.0
id,17,TR-ID-900918,Offline,2025-09-06T06:58:17Z,1495.0,USD,26755430,1,50.0
id,17,TR-ID-900918,Offline,2025-09-06T06:58:17Z,1495.0,USD,0400021079832,1,95.0
id,13,TR-ID-900919,Offline,2026-02-15T13:10:55Z,231.75,USD,22850202,1,231.75
id,26,TR-ID-900920,Offline,2026-07-11T00:13:59Z,401.6,USD,24425570,1,290.0
id,26,TR-ID-900920,Offline,2026-07-11T00:13:59Z,401.6,USD,0400024669099,1,111.6
id,10,TR-ID-900921,Offline,2025-07-25T11:27:28Z,700.0,USD,0400026529687,1,125.0
id,10,TR-ID-900921,Offline,2025-07-25T11:27:28Z,700.0,USD,22455633,1,575.0
id,2,TR-ID-900922,Offline,2026-05-13T18:06:26Z,1335.0,USD,0400026749083,1,575.0
id,2,TR-ID-900922,Offline,2026-05-13T18:06:26Z,1335.0,USD,11825887,1,70.0
id,2,TR-ID-900922,Offline,2026-05-13T18:06:26Z,1335.0,USD,0400026517180,1,690.0
id,27,TR-ID-900923,Offline,2026-06-01T12:47:49Z,328.39,USD,0400020920501,1,275.0
id,27,TR-ID-900923,Offline,2026-06-01T12:47:49Z,328.39,USD,21670440,1,53.39
id,7,TR-ID-900924,Offline,2026-06-14T16:07:12Z,446.0,USD,0400026566883,1,96.0
id,7,TR-ID-900924,Offline,2026-06-14T16:07:12Z,446.0,USD,0400024688224,1,350.0
id,21,TR-ID-900925,Offline,2026-07-12T23:17:37Z,869.0,USD,22550057,1,179.0
id,21,TR-ID-900925,Offline,2026-07-12T23:17:37Z,869.0,USD,0400022022470,1,690.0
id,26,TR-ID-900926,Offline,2025-07-27T08:40:59Z,418.0,USD,24660247,1,135.0
id,26,TR-ID-900926,Offline,2025-07-27T08:40:59Z,418.0,USD,0400011880300,1,87.0
id,26,TR-ID-900926,Offline,2025-07-27T08:40:59Z,418.0,USD,0400025506533,1,196.0
id,22,TR-ID-900927,Offline,2026-03-29T21:58:58Z,3077.0,USD,0400025729306,1,1670.0
id,22,TR-ID-900927,Offline,2026-03-29T21:58:58Z,3077.0,USD,0400026435829,1,207.0
id,22,TR-ID-900927,Offline,2026-03-29T21:58:58Z,3077.0,USD,0400026012744,1,1200.0
id,23,TR-ID-900928,Offline,2026-06-13T11:31:31Z,1140.0,USD,26720878,1,250.0
id,23,TR-ID-900928,Offline,2026-06-13T11:31:31Z,1140.0,USD,25945956,1,345.0
id,23,TR-ID-900928,Offline,2026-06-13T11:31:31Z,1140.0,USD,22727614,1,545.0
id,19,TR-ID-900929,Offline,2026-02-21T01:01:42Z,1565.0,USD,16462610,1,65.0
id,19,TR-ID-900929,Offline,2026-02-21T01:01:42Z,1565.0,USD,0400026567604,1,1500.0
id,24,TR-ID-900930,Offline,2026-01-11T13:19:30Z,1698.0,USD,26491165,1,500.0
id,24,TR-ID-900930,Offline,2026-01-11T13:19:30Z,1698.0,USD,0400022754360,1,1198.0
id,27,TR-ID-900931,Offline,2026-03-10T21:42:51Z,745.0,USD,0400026065057,1,450.0
id,27,TR-ID-900931,Offline,2026-03-10T21:42:51Z,745.0,USD,26420713,1,295.0
id,24,TR-ID-900932,Offline,2025-11-13T20:06:27Z,95.0,USD,24660333,1,95.0
id,1,TR-ID-900933,Offline,2026-02-22T17:38:20Z,1355.0,USD,0400026344327,1,1355.0
id,30,TR-ID-900934,Offline,2026-03-12T06:21:01Z,2718.0,USD,14492713,1,2000.0
id,30,TR-ID-900934,Offline,2026-03-12T06:21:01Z,2718.0,USD,0400026020962,1,450.0
id,30,TR-ID-900934,Offline,2026-03-12T06:21:01Z,2718.0,USD,0400026450023,1,268.0
id,25,TR-ID-900935,Offline,2026-01-04T06:57:06Z,2600.0,USD,26579042,1,2600.0
id,25,TR-ID-900936,Offline,2025-10-27T08:34:25Z,965.0,USD,0400020074079,1,550.0
id,25,TR-ID-900936,Offline,2025-10-27T08:34:25Z,965.0,USD,0400026470489,1,415.0
id,22,TR-ID-900937,Offline,2025-09-17T21:36:54Z,17780.0,USD,20981900,1,17780.0
id,15,TR-ID-900938,Offline,2026-02-23T09:08:39Z,1442.0,USD,24366714,1,265.0
id,15,TR-ID-900938,Offline,2026-02-23T09:08:39Z,1442.0,USD,0400026548591,1,820.0
id,15,TR-ID-900938,Offline,2026-02-23T09:08:39Z,1442.0,USD,0400022578689,1,357.0
id,15,TR-ID-900939,Offline,2026-02-13T05:26:50Z,1416.0,USD,19103244,1,46.0
id,15,TR-ID-900939,Offline,2026-02-13T05:26:50Z,1416.0,USD,0400026527824,1,675.0
id,15,TR-ID-900939,Offline,2026-02-13T05:26:50Z,1416.0,USD,0400026420319,1,695.0
id,6,TR-ID-900940,Offline,2025-11-23T19:15:08Z,1814.0,USD,0400026063852,1,1450.0
id,6,TR-ID-900940,Offline,2025-11-23T19:15:08Z,1814.0,USD,26441526,1,364.0
id,16,TR-ID-900941,Offline,2026-02-28T00:22:25Z,1035.39,USD,21513158,1,290.39
id,16,TR-ID-900941,Offline,2026-02-28T00:22:25Z,1035.39,USD,0400026178575,1,450.0
id,16,TR-ID-900941,Offline,2026-02-28T00:22:25Z,1035.39,USD,26581898,1,295.0
id,27,TR-ID-900942,Offline,2026-01-29T18:42:32Z,890.0,USD,0400093100589,1,195.0
id,27,TR-ID-900942,Offline,2026-01-29T18:42:32Z,890.0,USD,0400019304973,1,695.0
id,24,TR-ID-900943,Offline,2025-12-02T09:15:01Z,704.0,USD,18399472,1,55.0
id,24,TR-ID-900943,Offline,2025-12-02T09:15:01Z,704.0,USD,0400025072517,1,649.0
